code,name,name_short,name_tv,gender,function,country_code,country,country_full,nationality,nationality_full,nationality_code,height,weight,disciplines,events,birth_date
1544339,TAMILARASAN Santhosh Kumar,TAMILARASAN SK,Santhosh Kumar TAMILARASAN,Male,Athlete,IND,India,India,India,India,IND,176.0,,['Athletics'],"[""Men's 4 x 400m Relay""]",1998-01-01
1544346,SABLE Avinash Mukund,SABLE AM,Avinash Mukund SABLE,Male,Athlete,IND,India,India,India,India,IND,165.0,,['Athletics'],"[""Men's 3000m Steeplechase""]",1994-09-13
1544350,NARANGOLINTEVIDA Abdulla,NARANGOLINTEVIDA A,Abdulla NARANGOLINTEVIDA,Male,Athlete,IND,India,India,India,India,IND,176.0,,['Athletics'],"[""Men's Triple Jump""]",1996-01-17
1544354,SINGH Vikash,SINGH V,Vikash SINGH,Male,Athlete,IND,India,India,India,India,IND,178.0,,['Athletics'],"[""Men's 20km Race Walk""]",1996-07-06
1544355,BISHT Paramjeet Singh,BISHT PS,Paramjeet Singh BISHT,Male,Athlete,IND,India,India,India,India,IND,175.0,,['Athletics'],"[""Men's 20km Race Walk""]",2002-03-03
1544358,SINGH Akshdee,SINGH A,Akshdeep SINGH,Male,Athlete,IND,India,India,India,India,IND,178.0,,['Athletics'],"[""Men's 20km Race Walk""]",1999-11-22
1544360,PANWAR Suraj,PANWAR S,Suraj PANWAR,Male,Athlete,IND,India,India,India,India,IND,174.0,,['Athletics'],['Marathon Race Walk Relay Mixed'],2001-04-02
1544385,TOOR Tajinderpal Singh,TOOR TS,Tajinderpal Singh TOOR,Male,Athlete,IND,India,India,India,India,IND,190.0,,['Athletics'],"[""Men's Shot Put""]",1994-11-13
1544388,JENA Kishore,JENA K,Kishore JENA,Male,Athlete,IND,India,India,India,India,IND,178.0,,['Athletics'],"[""Men's Javelin Throw""]",1995-09-06
1544421,VENKATESAN Subha,VENKATESAN S,Subha VENKATESAN,Female,Athlete,IND,India,India,India,India,IND,170.0,,['Athletics'],"[""Women's 4 x 400m Relay""]",1999-08-31
1544423,DANDI Jyothika Sri,DANDI JS,Jyothika Sri DANDI,Female,Athlete,IND,India,India,India,India,IND,170.0,,['Athletics'],"[""Women's 4 x 400m Relay""]",2000-07-16
1544425,ANKITA,ANKITA,ANKITA,Female,Athlete,IND,India,India,India,India,IND,160.0,,['Athletics'],"[""Women's 5000m""]",2002-02-05
1544444,RAFTERY Jack,RAFTERY J,Jack RAFTERY,Male,Alternate Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,201.0,,['Athletics'],['4 x 400m Relay Mixed'],2001-04-26
1544445,BARR Thomas,BARR T,Thomas BARR,Male,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,183.0,,['Athletics'],['4 x 400m Relay Mixed'],1992-07-24
1544447,O'CONNOR Kate,O'CONNOR K,Kate O'CONNOR,Female,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,174.0,,['Athletics'],"[""Women's Heptathlon""]",2000-12-12
1544448,O'DONNELL Christopher,O'DONNELL C,Christopher O'DONNELL,Male,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,183.0,,['Athletics'],['4 x 400m Relay Mixed'],1998-05-17
1544471,CHAUDHARY Parul,CHAUDHARY P,Parul CHAUDHARY,Female,Athlete,IND,India,India,India,India,IND,162.0,,['Athletics'],"[""Women's 3000m Steeplechase"", ""Women's 5000m""]",1995-04-15
1544479,KIRAN Pahal,KIRAN P,Pahal KIRAN,Female,Athlete,IND,India,India,India,India,IND,172.0,,['Athletics'],"[""Women's 400m"", ""Women's 4 x 400m Relay""]",2000-08-05
1544485,RANI Annu,RANI A,Annu RANI,Female,Athlete,IND,India,India,India,India,IND,162.0,,['Athletics'],"[""Women's Javelin Throw""]",1992-08-29
1544511,PRACHI,PRACHI,PRACHI,Female,Alternate Athlete,IND,India,India,India,India,IND,172.0,,['Athletics'],"[""Women's 4 x 400m Relay""]",1996-12-20
1545302,GARCIA Eduardo Terrance,GARCIA ET,Eduardo Terrance GARCIA,Male,Athlete,ISV,"Virgin Islands, US","Virgin Islands, US",United States,United States of America,USA,180.0,,['Athletics'],"[""Men's Marathon""]",1992-11-20
1545881,van der WEKEN Patrizia,van der WEKEN P,Patrizia van der WEKEN,Female,Athlete,LUX,Luxembourg,Luxembourg,Luxembourg,Luxembourg,LUX,173.0,,['Athletics'],"[""Women's 100m""]",1999-11-12
1545966,SISSOKO Fode,SISSOKO F,Fode SISSOKO,Male,Athlete,MLI,Mali,Mali,Mali,Mali,MLI,180.0,,['Athletics'],"[""Men's 100m""]",1996-10-09
1546052,McGRORY Kelly,McGRORY K,Kelly McGRORY,Female,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,171.0,,['Athletics'],"[""Women's 4 x 400m Relay"", '4 x 400m Relay Mixed']",1996-12-24
1546073,JACKSON Shericka,JACKSON S,Shericka JACKSON,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,173.0,,['Athletics'],"[""Women's 200m"", ""Women's 4 x 100m Relay""]",1994-07-16
1547764,HIEBERT Xenia,HIEBERT X,Xenia HIEBERT,Female,Athlete,PAR,Paraguay,Paraguay,Paraguay,Paraguay,PAR,166.0,,['Athletics'],"[""Women's 100m""]",1998-11-13
1547788,ALMIRON Cesar,ALMIRON C,Cesar ALMIRON,Male,Athlete,PAR,Paraguay,Paraguay,Paraguay,Paraguay,PAR,180.0,,['Athletics'],"[""Men's 200m""]",2001-08-06
1547814,SABINO Steven,SABINO S,Steven SABINO,Male,Athlete,MOZ,Mozambique,Mozambique,Mozambique,Mozambique,MOZ,175.0,,['Athletics'],"[""Men's 100m""]",2006-04-24
1548262,JOHANNES Helalia,JOHANNES H,Helalia JOHANNES,Female,Athlete,NAM,Namibia,Namibia,Namibia,Namibia,NAM,165.0,,['Athletics'],"[""Women's Marathon""]",1980-08-13
1548337,McPHERSON Stephenie Ann,McPHERSON SA,Stephenie Ann McPHERSON,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,173.0,,['Athletics'],"[""Women's 4 x 400m Relay"", '4 x 400m Relay Mixed']",1988-11-25
1548352,NELSON Kemba,NELSON K,Kemba NELSON,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,173.0,,['Athletics'],"[""Women's 4 x 100m Relay""]",2000-02-23
1548514,KIPLIMO Jacob,KIPLIMO J,Jacob KIPLIMO,Male,Athlete,UGA,Uganda,Uganda,Uganda,Uganda,UGA,178.0,,['Athletics'],"[""Men's 10,000m"", ""Men's 5000m""]",2000-11-14
1548516,CHELANGAT Mercyline,CHELANGAT M,Mercyline CHELANGAT,Female,Athlete,UGA,Uganda,Uganda,Uganda,Uganda,UGA,168.0,,['Athletics'],"[""Women's Marathon""]",1997-12-17
1548527,CHELANGAT Sarah,CHELANGAT S,Sarah CHELANGAT,Female,Athlete,UGA,Uganda,Uganda,Uganda,Uganda,UGA,161.0,,['Athletics'],"[""Women's 10,000m""]",2001-06-05
1548543,MEREDOVA Valentina,MEREDOVA V,Valentina MEREDOVA,Female,Athlete,TKM,Turkmenistan,Turkmenistan,Turkmenistan,Turkmenistan,TKM,160.0,,['Athletics'],"[""Women's 100m""]",1984-09-29
1548845,GEGA Luiza,GEGA L,Luiza GEGA,Female,Athlete,ALB,Albania,Albania,Albania,Albania,ALB,161.0,,['Athletics'],"[""Women's 3000m Steeplechase""]",1988-11-05
1550219,FITI Scott James,FITI SJ,Scott James FITI,Male,Athlete,FSM,Micronesia,Federated States of Micronesia,Micronesia,Federated States of Micronesia,FSM,174.0,,['Athletics'],"[""Men's 100m""]",1995-07-17
1550250,CHOPRA Neeraj,CHOPRA N,Neeraj CHOPRA,Male,Athlete,IND,India,India,India,India,IND,186.0,,['Athletics'],"[""Men's Javelin Throw""]",1997-12-24
1551159,FAHMI Muhd Azeem,FAHMI MA,Muhd Azeem FAHMI,Male,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,181.0,,['Athletics'],"[""Men's 100m""]",2004-04-29
1551755,BAKRACI Gresa,BAKRACI G,Gresa BAKRACI,Female,Athlete,KOS,Kosovo,Kosovo,Kosovo,Kosovo,KOS,162.0,,['Athletics'],"[""Women's 800m""]",1995-09-11
1551908,WILLIAMS Sada,WILLIAMS S,Sada WILLIAMS,Female,Athlete,BAR,Barbados,Barbados,Barbados,Barbados,BAR,168.0,,['Athletics'],"[""Women's 400m""]",1997-12-01
1551918,EVELYN Tristan,EVELYN T,Tristan EVELYN,Female,Athlete,BAR,Barbados,Barbados,Barbados,Barbados,BAR,163.0,,['Athletics'],"[""Women's 100m""]",1998-01-25
1552020,PERRIER Marie,PERRIER M,Marie PERRIER,Female,Athlete,MRI,Mauritius,Mauritius,Mauritius,Mauritius,MRI,168.0,,['Athletics'],"[""Women's Marathon""]",1995-03-30
1552024,BIBI Gary Noa Jerrel,BIBI GNJ,Gary Noa Jerrel BIBI,Male,Athlete,MRI,Mauritius,Mauritius,Mauritius,Mauritius,MRI,178.0,,['Athletics'],"[""Men's 100m""]",2000-08-21
1552154,ACCAME Ilaria Elvira,ACCAME IE,Ilaria Elvira ACCAME,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,175.0,,['Athletics'],"[""Women's 4 x 400m Relay""]",2001-08-31
1552155,ACETI Vladimir,ACETI V,Vladimir ACETI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,185.0,,['Athletics'],"[""Men's 4 x 400m Relay"", '4 x 400m Relay Mixed']",1998-10-16
1552156,ALI Chituru,ALI C,Chituru ALI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,198.0,,['Athletics'],"[""Men's 100m"", ""Men's 4 x 100m Relay""]",1999-04-06
1552157,BIANCIARDI Lapo,BIANCIARDI L,Lapo BIANCIARDI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,180.0,,['Athletics'],"[""Men's 4 x 400m Relay""]",1998-07-06
1552158,BONGIORNI Anna,BONGIORNI A,Anna BONGIORNI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,164.0,,['Athletics'],"[""Women's 200m""]",1993-09-15
1552159,BONORA Alessandra,BONORA A,Alessandra BONORA,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,173.0,,['Athletics'],"[""Women's 4 x 400m Relay""]",2000-09-07
1552160,BORGA Rebecca,BORGA R,Rebecca BORGA,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,170.0,,['Athletics'],"[""Women's 4 x 400m Relay""]",1998-06-11
1552161,CECCARELLI Samuele,CECCARELLI S,Samuele CECCARELLI,Male,Alternate Athlete,ITA,Italy,Italy,Italy,Italy,ITA,184.0,,['Athletics'],"[""Men's 4 x 100m Relay""]",2000-01-09
1552162,DESALU Eseosa Fostine,DESALU EF,Eseosa Fostine DESALU,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,180.0,,['Athletics'],"[""Men's 200m"", ""Men's 4 x 100m Relay""]",1994-02-19
1552163,DOSSO Zaynab,DOSSO Z,Zaynab DOSSO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,170.0,,['Athletics'],"[""Women's 100m"", ""Women's 4 x 100m Relay""]",1999-09-12
1552166,HOOPER Gloria,HOOPER G,Gloria HOOPER,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,174.0,,['Athletics'],"[""Women's 4 x 100m Relay""]",1992-03-03
1552167,JACOBS Lamont Marcell,JACOBS LM,Lamont Marcell JACOBS,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,186.0,,['Athletics'],"[""Men's 100m"", ""Men's 4 x 100m Relay""]",1994-09-26
1552168,KADDARI Dalia,KADDARI D,Dalia KADDARI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,171.0,,['Athletics'],"[""Women's 200m"", ""Women's 4 x 100m Relay""]",2001-03-23
1552169,LOPEZ Brayan,LOPEZ B,Brayan LOPEZ,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,173.0,,['Athletics'],"[""Men's 4 x 400m Relay""]",1997-06-20
1552170,MANGIONE Alice,MANGIONE A,Alice MANGIONE,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,170.0,,['Athletics'],"[""Women's 400m"", ""Women's 4 x 400m Relay"", '4 x 400m Relay Mixed']",1997-01-19
1552171,MELI Riccardo,MELI R,Riccardo MELI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,199.0,,['Athletics'],"[""Men's 4 x 400m Relay""]",2001-04-15
1552172,MELLUZZO Matteo,MELLUZZO M,Matteo MELLUZZO,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,187.0,,['Athletics'],"[""Men's 4 x 100m Relay""]",2002-07-29
1552173,PATTA Lorenzo,PATTA L,Lorenzo PATTA,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,173.0,,['Athletics'],"[""Men's 4 x 100m Relay""]",2000-05-23
1552174,PAVESE Alessia,PAVESE A,Alessia PAVESE,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,180.0,,['Athletics'],"[""Women's 4 x 100m Relay""]",1998-07-15
1552175,POLINARI Anna,POLINARI A,Anna POLINARI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,175.0,,['Athletics'],"[""Women's 4 x 400m Relay"", '4 x 400m Relay Mixed']",1999-02-07
1552177,RE Davide,RE D,Davide RE,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,183.0,,['Athletics'],"[""Men's 400m""]",1993-03-16
1552294,SCOTTI Edoardo,SCOTTI E,Edoardo SCOTTI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,184.0,,['Athletics'],"[""Men's 4 x 400m Relay"", '4 x 400m Relay Mixed']",2000-05-09
1552295,SIRAGUSA Irene,SIRAGUSA I,Irene SIRAGUSA,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,160.0,,['Athletics'],"[""Women's 4 x 100m Relay""]",1993-06-23
1552296,SITO Luca,SITO L,Luca SITO,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,189.0,,['Athletics'],"[""Men's 400m"", ""Men's 4 x 400m Relay"", '4 x 400m Relay Mixed']",2003-05-12
1552298,TORTU Filippo,TORTU F,Filippo TORTU,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,187.0,,['Athletics'],"[""Men's 200m"", ""Men's 4 x 100m Relay""]",1998-06-15
1552299,TREVISAN Giancarla,TREVISAN G,Giancarla TREVISAN,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,168.0,,['Athletics'],"[""Women's 4 x 400m Relay"", '4 x 400m Relay Mixed']",1993-02-17
1552300,TROIANI Virginia,TROIANI V,Virginia TROIANI,Female,Alternate Athlete,ITA,Italy,Italy,Italy,Italy,ITA,167.0,,['Athletics'],"[""Women's 4 x 400m Relay""]",1996-02-22
1552303,ARESE Pietro,ARESE P,Pietro ARESE,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,189.0,,['Athletics'],"[""Men's 1500m""]",1999-10-08
1552304,BARONTINI Simone,BARONTINI S,Simone BARONTINI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,185.0,,['Athletics'],"[""Men's 800m""]",1999-01-05
1552305,BATTOCLETTI Nadia,BATTOCLETTI N,Nadia BATTOCLETTI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,170.0,,['Athletics'],"[""Women's 10,000m"", ""Women's 5000m""]",2000-04-12
1552306,BELLO Elena,BELLO E,Elena BELLO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,165.0,,['Athletics'],"[""Women's 800m""]",1997-01-18
1552307,CAVALLI Ludovica,CAVALLI L,Ludovica CAVALLI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,165.0,,['Athletics'],"[""Women's 1500m""]",2000-12-20
1552309,COIRO Eloisa,COIRO E,Eloisa COIRO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,170.0,,['Athletics'],"[""Women's 800m""]",2000-12-01
1552311,CRIPPA Yemaneberhan,CRIPPA Y,Yemaneberhan CRIPPA,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,173.0,,['Athletics'],"[""Men's Marathon""]",1996-10-15
1552312,del BUONO Federica,del BUONO F,Federica del BUONO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,164.0,,['Athletics'],"[""Women's 1500m"", ""Women's 5000m""]",1994-12-12
1552313,EPIS Giovanna,EPIS G,Giovanna EPIS,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,164.0,,['Athletics'],"[""Women's Marathon""]",1988-10-11
1552318,RAHMAN Imranur,RAHMAN I,Imranur RAHMAN,Male,Athlete,BAN,Bangladesh,Bangladesh,Bangladesh,Bangladesh,BAN,170.0,,['Athletics'],"[""Men's 100m""]",1993-07-05
1552341,FANIEL Eyob,FANIEL E,Eyob FANIEL,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,174.0,,['Athletics'],"[""Men's Marathon""]",1992-11-26
1552342,MESLEK Ossama,MESLEK O,Ossama MESLEK,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,178.0,,['Athletics'],"[""Men's 1500m""]",1997-01-08
1552343,MEUCCI Daniele,MEUCCI D,Daniele MEUCCI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,178.0,,['Athletics'],"[""Men's Marathon""]",1985-10-07
1552347,TECUCEANU Catalin,TECUCEANU C,Catalin TECUCEANU,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,180.0,,['Athletics'],"[""Men's 800m""]",1999-09-09
1552348,VISSA Sintayehu,VISSA S,Sintayehu VISSA,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,168.0,,['Athletics'],"[""Women's 1500m""]",1996-07-29
1552349,YAREMCHUK Sofiia,YAREMCHUK S,Sofiia YAREMCHUK,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,170.0,,['Athletics'],"[""Women's Marathon""]",1994-06-03
1552351,ZOGHLAMI Osama,ZOGHLAMI O,Osama ZOGHLAMI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,178.0,,['Athletics'],"[""Men's 3000m Steeplechase""]",1994-06-19
1552358,FOLORUNSO Ayomide,FOLORUNSO A,Ayomide FOLORUNSO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,165.0,,['Athletics'],"[""Women's 400m Hurdles""]",1996-10-17
1552362,MURARO Alice,MURARO A,Alice MURARO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,172.0,,['Athletics'],"[""Women's 400m Hurdles""]",2000-08-14
1552364,SARTORI Rebecca,SARTORI R,Rebecca SARTORI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,173.0,,['Athletics'],"[""Women's 400m Hurdles""]",1997-05-22
1552365,SIBILIO Alessandro,SIBILIO A,Alessandro SIBILIO,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,187.0,,['Athletics'],"[""Men's 400m Hurdles"", ""Men's 4 x 400m Relay""]",1999-04-27
1552373,BRUNI Roberta,BRUNI R,Roberta BRUNI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,170.0,,['Athletics'],"[""Women's Pole Vault""]",1994-03-08
1552374,DALLAVALLE Andrea,DALLAVALLE A,Andrea DALLAVALLE,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,187.0,,['Athletics'],"[""Men's Triple Jump""]",1999-10-31
1552375,DIAZ HERNANDEZ Andy,DIAZ HERNANDEZ A,Andy DIAZ HERNANDEZ,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,192.0,,['Athletics'],"[""Men's Triple Jump""]",1995-12-25
1552378,FURLANI Mattia,FURLANI M,Mattia FURLANI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,183.0,,['Athletics'],"[""Men's Long Jump""]",2005-02-07
1552379,IAPICHINO Larissa,IAPICHINO L,Larissa IAPICHINO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,172.0,,['Athletics'],"[""Women's Long Jump""]",2002-07-18
1552380,IHEMEJE Emmanuel,IHEMEJE E,Emmanuel IHEMEJE,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,188.0,,['Athletics'],"[""Men's Triple Jump""]",1998-10-09
1552381,MOLINAROLO Elisa,MOLINAROLO E,Elisa MOLINAROLO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,172.0,,['Athletics'],"[""Women's Pole Vault""]",1994-01-29
1552383,SOTTILE Stefano,SOTTILE S,Stefano SOTTILE,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,184.0,,['Athletics'],"[""Men's High Jump""]",1998-01-26
1552384,STECCHI Claudio Michel,STECCHI CM,Claudio Michel STECCHI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,186.0,,['Athletics'],"[""Men's Pole Vault""]",1991-11-23
1552385,TAMBERI Gianmarco,TAMBERI G,Gianmarco TAMBERI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,192.0,,['Athletics'],"[""Men's High Jump""]",1992-06-01
1552386,FABBRI Leonardo,FABBRI L,Leonardo FABBRI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,200.0,,['Athletics'],"[""Men's Shot Put""]",1997-04-15
1552387,FANTINI Sara,FANTINI S,Sara FANTINI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,167.0,,['Athletics'],"[""Women's Hammer Throw""]",1997-09-16
1552389,OSAKUE Daisy,OSAKUE D,Daisy OSAKUE,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,180.0,,['Athletics'],"[""Women's Discus Throw""]",1996-01-16
1552390,WEIR Zane,WEIR Z,Zane WEIR,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,190.0,,['Athletics'],"[""Men's Shot Put""]",1995-09-07
1552392,GEREVINI Sveva,GEREVINI S,Sveva GEREVINI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,171.0,,['Athletics'],"[""Women's Heptathlon""]",1996-05-31
1552394,FORTUNATO Francesco,FORTUNATO F,Francesco FORTUNATO,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,178.0,,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",1994-12-13
1552395,GIORGI Eleonora Anna,GIORGI EA,Eleonora Anna GIORGI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,165.0,,['Athletics'],"[""Women's 20km Race Walk""]",1989-09-14
1553020,GASTAUD Marie-Charlotte,GASTAUD MC,Marie-Charlotte GASTAUD,Female,Athlete,MON,Monaco,Monaco,Monaco,Monaco,MON,167.0,,['Athletics'],"[""Women's 100m""]",1999-11-30
1553039,SMIKLE Traves,SMIKLE T,Traves SMIKLE,Male,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,183.0,,['Athletics'],"[""Men's Discus Throw""]",1992-05-07
1553753,WILLIAMS Stacey Ann,WILLIAMS SA,Stacey Ann WILLIAMS,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,173.0,,['Athletics'],"[""Women's 400m"", ""Women's 4 x 400m Relay""]",1999-03-08
1553910,WILLIAMS Kimberly,WILLIAMS K,Kimberly WILLIAMS,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,170.0,,['Athletics'],"[""Women's Triple Jump""]",1988-11-03
1553912,WILLIAMS Danielle,WILLIAMS D,Danielle WILLIAMS,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,167.0,,['Athletics'],"[""Women's 100m Hurdles""]",1992-09-14
1553914,WILLIAMS Ashley,WILLIAMS A,Ashley WILLIAMS,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,170.0,,['Athletics'],"[""Women's 4 x 400m Relay"", '4 x 400m Relay Mixed']",1996-10-25
1554520,THOMAS-DODD Danniel,THOMAS-DODD D,Danniel THOMAS-DODD,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,166.0,,['Athletics'],"[""Women's Shot Put""]",1992-11-11
1554523,SALMON Shiann,SALMON S,Shiann SALMON,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,170.0,,['Athletics'],"[""Women's 400m Hurdles""]",1999-03-31
1554524,RUSSELL Janieve,RUSSELL J,Janieve RUSSELL,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,175.0,,['Athletics'],"[""Women's 400m Hurdles""]",1993-11-14
1554526,DRUMMOND Gerald,DRUMMOND G,Gerald DRUMMOND,Male,Athlete,CRC,Costa Rica,Costa Rica,Costa Rica,Costa Rica,CRC,175.0,,['Athletics'],"[""Men's 400m Hurdles""]",1994-09-05
1555082,DUBOVITSKAYA Nadezhda,DUBOVITSKAYA N,Nadezhda DUBOVITSKAYA,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,177.0,,['Athletics'],"[""Women's High Jump""]",1998-03-12
1555372,EL BAKKALI Soufiane,EL BAKKALI S,Soufiane EL BAKKALI,Male,Athlete,MAR,Morocco,Morocco,Morocco,Morocco,MAR,196.0,,['Athletics'],"[""Men's 3000m Steeplechase""]",1996-01-07
1555380,TINDOUFT Mohamed,TINDOUFT M,Mohamed TINDOUFT,Male,Athlete,MAR,Morocco,Morocco,Morocco,Morocco,MAR,177.0,,['Athletics'],"[""Men's 3000m Steeplechase""]",1993-03-12
1555457,PORTER Chanice,PORTER C,Chanice PORTER,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,170.0,,['Athletics'],"[""Women's Long Jump""]",1994-05-25
1555500,FARKOUSSI Kaoutar,FARKOUSSI K,Kaoutar FARKOUSSI,Female,Athlete,MAR,Morocco,Morocco,Morocco,Morocco,MAR,161.0,,['Athletics'],"[""Women's Marathon""]",1996-03-19
1555501,OUTALHA Mohcin,OUTALHA M,Mohcin OUTALHA,Male,Athlete,MAR,Morocco,Morocco,Morocco,Morocco,MAR,174.0,,['Athletics'],"[""Men's Marathon""]",1998-12-15
1555502,BLAKE Ackeem,BLAKE A,Ackeem BLAKE,Male,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,180.0,,['Athletics'],"[""Men's 100m"", ""Men's 4 x 100m Relay""]",2002-01-21
1555503,EL GOUMRI Othmane,EL GOUMRI O,Othmane EL GOUMRI,Male,Athlete,MAR,Morocco,Morocco,Morocco,Morocco,MAR,174.0,,['Athletics'],"[""Men's Marathon""]",1992-05-28
1555506,GARDADI Fatima Ezzahra,GARDADI FE,Fatima Ezzahra GARDADI,Female,Athlete,MAR,Morocco,Morocco,Morocco,Morocco,MAR,161.0,,['Athletics'],"[""Women's Marathon""]",1992-03-20
1555511,TALBI Zouhair,TALBI Z,Zouhair TALBI,Male,Athlete,MAR,Morocco,Morocco,Morocco,Morocco,MAR,174.0,,['Athletics'],"[""Men's Marathon""]",1995-04-08
1555519,EL GUESSE Abdelati,EL GUESSE A,Abdelati EL GUESSE,Male,Athlete,MAR,Morocco,Morocco,Morocco,Morocco,MAR,189.0,,['Athletics'],"[""Men's 800m""]",1993-02-27
1555554,GREENE Cejhae,GREENE C,Cejhae GREENE,Male,Athlete,ANT,Antigua and Barbuda,Antigua and Barbuda,Antigua and Barbuda,Antigua and Barbuda,ANT,176.0,,['Athletics'],"[""Men's 100m""]",1995-10-06
